age,job,marital,education,default,balance,housing,loan,contact,month,duration,poutcome,deposit
,technician,,,no,,no,no,cellular,oct,,other,yes
,student,single,secondary,no,552.0,no,no,cellular,sep,327.0,unknown,yes
27.0,student,single,tertiary,no,3733.0,yes,no,telephone,feb,299.0,unknown,yes
,services,single,secondary,no,-158.0,yes,no,cellular,may,426.0,failure,yes
28.0,admin.,single,secondary,no,136.0,no,no,cellular,jun,355.0,unknown,yes
27.0,admin.,single,secondary,no,4590.0,yes,no,cellular,nov,131.0,failure,yes
42.0,management,divorced,secondary,no,283.0,yes,no,cellular,jul,761.0,unknown,yes
,management,married,tertiary,no,,yes,no,telephone,oct,140.0,failure,yes
27.0,blue-collar,married,secondary,no,419.0,yes,no,unknown,jun,1181.0,unknown,yes
58.0,services,divorced,secondary,no,462.0,no,no,cellular,aug,332.0,unknown,yes
55.0,technician,divorced,secondary,yes,4.0,no,no,cellular,jan,1048.0,unknown,yes
52.0,admin.,divorced,secondary,no,363.0,yes,no,cellular,aug,168.0,success,yes
42.0,management,single,tertiary,no,7560.0,no,no,cellular,jan,132.0,unknown,yes
46.0,management,divorced,tertiary,no,1297.0,no,no,cellular,aug,716.0,unknown,yes
32.0,technician,single,secondary,no,,no,no,cellular,aug,,unknown,yes
52.0,technician,,secondary,no,,no,yes,unknown,mar,,unknown,yes
57.0,admin.,married,secondary,no,403.0,yes,no,cellular,may,603.0,other,yes
,technician,single,secondary,no,5637.0,yes,no,unknown,may,553.0,unknown,yes
30.0,self-employed,single,tertiary,no,916.0,no,no,cellular,dec,449.0,unknown,yes
30.0,management,,,no,,yes,yes,cellular,nov,,other,yes
39.0,technician,divorced,secondary,no,,no,no,cellular,oct,242.0,failure,yes
28.0,technician,single,secondary,yes,-1042.0,yes,no,unknown,jun,712.0,unknown,yes
34.0,management,married,tertiary,no,3696.0,no,no,cellular,apr,758.0,other,yes
30.0,management,single,tertiary,no,3384.0,no,no,cellular,jun,578.0,unknown,yes
,technician,married,secondary,no,556.0,yes,no,cellular,feb,278.0,success,yes
,management,married,tertiary,no,315.0,no,no,cellular,mar,591.0,failure,yes
38.0,unemployed,,tertiary,no,,yes,no,cellular,apr,,unknown,yes
,unemployed,married,primary,no,324.0,no,no,cellular,nov,,unknown,yes
,blue-collar,married,secondary,no,-519.0,yes,no,unknown,jun,442.0,unknown,yes
35.0,student,single,secondary,no,,yes,no,cellular,feb,75.0,failure,yes
61.0,management,married,tertiary,no,,no,no,cellular,apr,190.0,unknown,yes
46.0,self-employed,divorced,tertiary,no,21.0,no,no,cellular,jul,566.0,unknown,yes
55.0,admin.,married,unknown,no,2038.0,no,no,cellular,apr,394.0,unknown,yes
42.0,technician,single,unknown,no,11115.0,no,no,cellular,aug,187.0,success,yes
26.0,management,single,tertiary,no,194.0,no,no,cellular,apr,407.0,unknown,yes
58.0,admin.,married,secondary,no,169.0,no,no,cellular,aug,880.0,success,yes
46.0,management,divorced,secondary,no,0.0,no,no,cellular,aug,763.0,unknown,yes
39.0,management,,,no,,no,no,cellular,mar,,unknown,yes
29.0,student,single,secondary,no,,no,no,cellular,feb,211.0,success,yes
21.0,technician,single,unknown,no,360.0,no,no,cellular,may,131.0,unknown,yes
57.0,technician,married,primary,no,3376.0,yes,no,telephone,jun,421.0,unknown,yes
31.0,management,single,tertiary,no,4718.0,yes,no,cellular,nov,536.0,unknown,yes
49.0,technician,divorced,unknown,no,387.0,no,no,cellular,jan,325.0,unknown,yes
,management,divorced,tertiary,no,4266.0,yes,no,unknown,jun,490.0,unknown,yes
30.0,admin.,married,secondary,no,396.0,yes,no,cellular,may,366.0,failure,yes
34.0,technician,single,secondary,no,2085.0,no,no,cellular,aug,356.0,success,yes
35.0,management,single,tertiary,no,62.0,yes,no,cellular,apr,213.0,unknown,yes
55.0,retired,divorced,secondary,no,-268.0,no,yes,cellular,jul,,unknown,yes
44.0,blue-collar,married,secondary,no,1697.0,yes,no,unknown,jul,150.0,unknown,yes
36.0,technician,married,tertiary,no,341.0,no,no,cellular,aug,282.0,unknown,yes
63.0,retired,divorced,primary,no,109.0,no,no,cellular,nov,406.0,unknown,yes
,management,married,tertiary,no,0.0,no,no,cellular,jan,426.0,other,yes
58.0,retired,married,primary,no,4158.0,no,no,cellular,aug,455.0,unknown,yes
37.0,management,married,tertiary,no,156.0,no,no,cellular,nov,366.0,unknown,yes
26.0,management,single,tertiary,no,390.0,no,no,cellular,aug,325.0,unknown,yes
44.0,blue-collar,single,primary,no,36.0,yes,no,cellular,may,551.0,failure,yes
37.0,technician,single,tertiary,no,0.0,yes,no,cellular,jul,366.0,unknown,yes
53.0,management,divorced,tertiary,no,,yes,no,cellular,may,669.0,failure,yes
37.0,management,single,tertiary,no,102.0,yes,no,cellular,may,445.0,failure,yes
40.0,blue-collar,married,primary,no,,yes,no,cellular,jul,1007.0,unknown,yes
40.0,blue-collar,divorced,secondary,no,973.0,no,no,cellular,may,449.0,unknown,yes
31.0,management,married,tertiary,no,,yes,yes,cellular,feb,331.0,unknown,yes
36.0,self-employed,married,secondary,no,1245.0,yes,no,unknown,jun,1469.0,unknown,yes
36.0,blue-collar,married,primary,no,828.0,no,no,cellular,may,1512.0,failure,yes
52.0,blue-collar,married,unknown,no,0.0,yes,no,cellular,jul,1486.0,unknown,yes
39.0,blue-collar,married,secondary,no,167.0,yes,yes,cellular,may,612.0,unknown,yes
47.0,admin.,married,unknown,no,66.0,no,no,cellular,aug,358.0,unknown,yes
49.0,entrepreneur,married,secondary,no,687.0,yes,no,cellular,apr,772.0,unknown,yes
32.0,technician,married,tertiary,no,2688.0,no,no,cellular,oct,216.0,failure,yes
36.0,management,married,tertiary,no,,yes,no,cellular,jul,1360.0,unknown,yes
27.0,technician,single,secondary,no,1742.0,yes,no,unknown,may,787.0,unknown,yes
,retired,divorced,primary,no,1729.0,no,no,cellular,nov,456.0,unknown,yes
32.0,blue-collar,married,secondary,no,889.0,yes,no,cellular,sep,185.0,success,yes
,management,single,tertiary,no,224.0,yes,no,cellular,apr,65.0,failure,yes
64.0,housemaid,married,primary,no,768.0,no,no,cellular,jan,371.0,unknown,yes
,student,single,secondary,no,1809.0,no,no,cellular,oct,165.0,success,yes
21.0,student,single,primary,no,,no,no,telephone,jan,,success,yes
42.0,entrepreneur,divorced,secondary,no,,yes,no,cellular,may,580.0,unknown,yes
47.0,blue-collar,married,secondary,no,,yes,no,telephone,jul,39.0,unknown,yes
53.0,blue-collar,divorced,primary,no,4401.0,no,no,telephone,nov,241.0,success,yes
33.0,admin.,single,secondary,no,607.0,no,no,cellular,feb,110.0,unknown,yes
62.0,retired,married,primary,no,1084.0,no,no,cellular,apr,505.0,unknown,yes
,blue-collar,married,secondary,no,0.0,no,no,cellular,jul,454.0,unknown,yes
58.0,unemployed,,secondary,no,,yes,no,cellular,apr,,unknown,yes
,services,married,secondary,no,659.0,no,no,cellular,oct,113.0,unknown,yes
37.0,technician,single,secondary,no,1435.0,no,no,cellular,aug,724.0,unknown,yes
37.0,management,single,tertiary,no,8828.0,no,no,unknown,jun,1010.0,unknown,yes
34.0,admin.,married,tertiary,no,69.0,no,yes,cellular,nov,,failure,yes
,retired,divorced,primary,no,79.0,no,no,cellular,oct,1106.0,unknown,yes
54.0,self-employed,married,tertiary,no,990.0,no,no,cellular,jun,244.0,unknown,yes
,admin.,single,secondary,no,2290.0,yes,no,cellular,may,2301.0,unknown,yes
33.0,management,married,tertiary,no,,no,no,cellular,aug,1109.0,unknown,yes
,blue-collar,married,primary,no,-172.0,yes,yes,cellular,may,409.0,failure,yes
46.0,self-employed,,,no,,no,no,cellular,aug,,unknown,yes
38.0,technician,single,secondary,no,,yes,no,cellular,apr,1143.0,unknown,yes
32.0,services,married,primary,no,228.0,yes,no,cellular,jul,1017.0,unknown,yes
34.0,self-employed,married,tertiary,no,0.0,no,no,cellular,aug,730.0,unknown,yes
,admin.,single,tertiary,no,228.0,yes,no,cellular,mar,368.0,unknown,yes
31.0,technician,single,tertiary,no,454.0,no,no,cellular,apr,266.0,unknown,yes
32.0,self-employed,married,secondary,no,,yes,no,cellular,jul,812.0,unknown,yes
38.0,blue-collar,single,tertiary,no,2885.0,yes,no,unknown,jun,1422.0,unknown,yes
27.0,blue-collar,single,tertiary,no,567.0,no,no,cellular,nov,238.0,success,yes
78.0,unknown,married,unknown,no,2235.0,no,no,telephone,apr,300.0,unknown,yes
60.0,retired,married,secondary,no,5267.0,no,no,cellular,sep,520.0,unknown,yes
,admin.,married,tertiary,no,29.0,no,no,cellular,aug,576.0,unknown,yes
75.0,retired,married,secondary,no,291.0,no,no,cellular,aug,350.0,success,yes
30.0,management,single,tertiary,no,,no,no,cellular,aug,545.0,unknown,yes
30.0,management,single,tertiary,no,,no,yes,cellular,jul,,unknown,yes
50.0,admin.,married,secondary,no,,yes,no,cellular,nov,176.0,success,yes
37.0,management,married,tertiary,no,,no,no,cellular,nov,268.0,unknown,yes
60.0,admin.,divorced,secondary,no,-41.0,yes,yes,cellular,feb,1658.0,failure,yes
26.0,management,single,tertiary,no,3944.0,yes,no,cellular,may,974.0,unknown,yes
49.0,services,married,secondary,no,202.0,yes,no,cellular,nov,651.0,failure,yes
40.0,technician,single,tertiary,no,1175.0,no,no,cellular,apr,184.0,unknown,yes
46.0,admin.,married,secondary,no,974.0,no,no,cellular,mar,178.0,unknown,yes
,management,single,tertiary,no,3141.0,no,no,cellular,nov,347.0,success,yes
74.0,retired,divorced,secondary,no,,no,no,cellular,oct,343.0,unknown,yes
,services,single,tertiary,no,0.0,no,no,cellular,jul,704.0,unknown,yes
50.0,unemployed,married,secondary,no,3357.0,no,no,cellular,jun,239.0,unknown,yes
,management,married,primary,no,2587.0,no,no,cellular,jun,236.0,unknown,yes
,management,divorced,tertiary,no,,yes,no,cellular,aug,1314.0,unknown,yes
36.0,unemployed,single,tertiary,no,1291.0,no,no,cellular,feb,298.0,unknown,yes
30.0,blue-collar,single,secondary,no,,no,no,cellular,jun,1407.0,unknown,yes
36.0,services,,,no,,no,no,cellular,aug,,unknown,yes
,management,married,tertiary,no,5561.0,no,no,cellular,aug,649.0,unknown,yes
30.0,admin.,single,secondary,no,3528.0,no,no,cellular,aug,250.0,failure,yes
39.0,entrepreneur,married,primary,no,437.0,yes,no,unknown,oct,150.0,unknown,yes
34.0,services,single,tertiary,no,3119.0,no,no,cellular,oct,306.0,unknown,yes
32.0,services,married,secondary,no,,yes,yes,cellular,nov,1502.0,unknown,yes
35.0,unemployed,married,primary,no,3285.0,no,no,cellular,nov,1555.0,unknown,yes
50.0,management,married,tertiary,no,1396.0,no,no,cellular,aug,731.0,unknown,yes
,services,married,secondary,no,510.0,yes,yes,cellular,jul,1767.0,unknown,yes
44.0,blue-collar,married,primary,no,,yes,no,cellular,may,679.0,failure,yes
32.0,blue-collar,,primary,no,,no,no,cellular,jan,,unknown,yes
30.0,management,single,tertiary,no,4210.0,no,no,cellular,aug,796.0,unknown,yes
59.0,retired,married,secondary,no,0.0,no,no,unknown,jun,812.0,unknown,yes
35.0,technician,divorced,secondary,no,,yes,yes,cellular,may,954.0,unknown,yes
30.0,blue-collar,married,secondary,no,278.0,yes,yes,unknown,may,1073.0,unknown,yes
,management,married,unknown,no,849.0,yes,no,cellular,oct,667.0,other,yes
63.0,retired,married,secondary,no,,no,no,telephone,feb,233.0,unknown,yes
35.0,technician,single,secondary,no,204.0,yes,no,cellular,may,236.0,unknown,yes
43.0,unemployed,divorced,secondary,no,1854.0,no,no,cellular,apr,323.0,unknown,yes
27.0,technician,single,tertiary,no,4661.0,no,no,cellular,apr,114.0,unknown,yes
29.0,self-employed,single,tertiary,no,1579.0,no,no,cellular,jul,178.0,success,yes
,unemployed,,,no,,no,no,cellular,may,,failure,yes
80.0,retired,married,primary,no,1468.0,no,no,cellular,jan,,unknown,yes
57.0,blue-collar,,,no,,no,no,cellular,aug,,unknown,yes
33.0,management,single,tertiary,no,,no,no,cellular,sep,409.0,success,yes
65.0,retired,married,primary,no,1760.0,no,no,cellular,aug,855.0,unknown,yes
59.0,admin.,,secondary,no,,no,no,cellular,jun,,success,yes
30.0,housemaid,single,tertiary,no,,no,no,cellular,aug,139.0,success,yes
,blue-collar,married,secondary,no,61.0,yes,no,cellular,may,226.0,success,yes
29.0,technician,married,secondary,no,,no,yes,cellular,feb,172.0,unknown,yes
,self-employed,married,tertiary,no,5.0,yes,yes,cellular,nov,635.0,failure,yes
31.0,management,single,secondary,no,360.0,yes,no,cellular,may,,unknown,yes
49.0,blue-collar,married,secondary,no,1730.0,yes,no,cellular,aug,605.0,success,yes
43.0,unemployed,married,tertiary,no,0.0,no,no,cellular,jul,745.0,failure,yes
40.0,unemployed,single,tertiary,no,7968.0,no,no,cellular,mar,263.0,success,yes
39.0,unemployed,married,primary,no,7005.0,yes,no,cellular,jul,429.0,success,yes
71.0,technician,married,secondary,no,3020.0,no,no,telephone,jul,304.0,failure,yes
38.0,self-employed,single,tertiary,no,605.0,no,no,telephone,jun,1603.0,unknown,yes
30.0,management,single,tertiary,no,376.0,yes,no,cellular,nov,710.0,unknown,yes
45.0,unemployed,married,secondary,no,891.0,yes,no,unknown,jan,118.0,unknown,yes
,retired,divorced,secondary,no,704.0,no,no,cellular,may,613.0,success,yes
58.0,admin.,,secondary,no,,yes,no,cellular,jun,,other,yes
45.0,admin.,divorced,secondary,no,2353.0,yes,no,cellular,mar,,other,yes
34.0,management,married,tertiary,no,8000.0,no,no,cellular,feb,,failure,yes
27.0,technician,single,tertiary,no,2781.0,yes,no,cellular,may,168.0,failure,yes
51.0,blue-collar,married,primary,no,,no,no,cellular,aug,,unknown,yes
,management,married,unknown,no,3576.0,no,no,cellular,may,,unknown,yes
28.0,management,single,tertiary,no,2725.0,no,no,cellular,jun,292.0,failure,yes
,student,,,no,,no,no,cellular,feb,,unknown,yes
37.0,services,married,secondary,no,775.0,no,no,cellular,aug,150.0,unknown,yes
38.0,blue-collar,married,secondary,no,622.0,yes,no,unknown,may,611.0,unknown,yes
37.0,technician,single,secondary,no,4.0,no,no,cellular,aug,933.0,unknown,yes
34.0,management,single,tertiary,no,5.0,no,no,cellular,aug,370.0,unknown,yes
37.0,technician,single,tertiary,no,3943.0,no,no,cellular,apr,1138.0,failure,yes
76.0,retired,divorced,primary,no,802.0,no,no,cellular,mar,241.0,success,yes
48.0,management,married,tertiary,no,2351.0,no,no,cellular,sep,150.0,success,yes
49.0,technician,divorced,tertiary,no,1807.0,yes,no,cellular,mar,229.0,unknown,yes
62.0,housemaid,married,secondary,no,2.0,no,no,cellular,nov,322.0,unknown,yes
,services,single,unknown,no,2297.0,no,no,cellular,jul,,unknown,yes
,student,single,unknown,no,779.0,no,no,cellular,apr,184.0,unknown,yes
25.0,student,,secondary,no,,no,no,cellular,apr,,unknown,yes
31.0,services,divorced,primary,no,459.0,yes,no,cellular,may,623.0,success,yes
38.0,technician,,,no,,no,no,unknown,jun,,unknown,yes
31.0,technician,single,tertiary,no,,yes,no,cellular,nov,1532.0,unknown,yes
24.0,student,single,tertiary,no,3415.0,no,no,cellular,apr,97.0,unknown,yes
24.0,self-employed,,,no,,no,no,cellular,apr,,unknown,yes
26.0,technician,,,no,,no,no,cellular,apr,,unknown,yes
,retired,married,tertiary,no,448.0,no,no,cellular,mar,136.0,unknown,yes
29.0,entrepreneur,,,no,,yes,yes,cellular,may,,unknown,yes
49.0,admin.,,,no,,yes,no,cellular,apr,,success,yes
,management,married,primary,no,5310.0,yes,no,cellular,nov,968.0,success,yes
68.0,retired,single,tertiary,no,,no,no,cellular,jan,708.0,success,yes
,management,,,no,,no,no,cellular,feb,,unknown,yes
53.0,management,divorced,tertiary,no,,no,no,cellular,nov,295.0,unknown,yes
62.0,retired,married,secondary,no,1495.0,no,no,cellular,feb,265.0,unknown,yes
,management,,,no,,yes,no,cellular,may,,unknown,yes
36.0,housemaid,married,primary,no,78.0,yes,no,telephone,jul,2692.0,unknown,yes
,services,married,primary,no,437.0,yes,no,cellular,may,,unknown,yes
37.0,housemaid,,,no,,no,yes,cellular,feb,,unknown,yes
53.0,blue-collar,married,secondary,no,6112.0,no,no,cellular,feb,211.0,unknown,yes
,admin.,married,secondary,no,155.0,no,no,cellular,feb,696.0,unknown,yes
24.0,blue-collar,single,secondary,no,9883.0,no,no,cellular,jul,210.0,unknown,yes
36.0,management,married,tertiary,no,495.0,no,no,cellular,sep,91.0,success,yes
,technician,married,secondary,no,,yes,no,cellular,dec,265.0,success,yes
48.0,blue-collar,single,primary,no,8990.0,no,no,telephone,feb,1790.0,unknown,yes
43.0,self-employed,single,unknown,no,3173.0,no,no,unknown,may,746.0,unknown,yes
32.0,technician,divorced,tertiary,no,53.0,no,no,cellular,aug,671.0,unknown,yes
,blue-collar,married,secondary,no,640.0,yes,no,cellular,mar,,success,yes
32.0,blue-collar,single,secondary,no,,yes,no,cellular,may,692.0,unknown,yes
45.0,blue-collar,married,primary,no,804.0,yes,no,unknown,may,528.0,unknown,yes
,unemployed,single,primary,no,1374.0,no,no,cellular,nov,309.0,success,yes
,management,single,tertiary,no,3.0,yes,yes,cellular,apr,1034.0,unknown,yes
,student,single,secondary,no,502.0,no,no,cellular,apr,261.0,unknown,yes
45.0,blue-collar,married,secondary,no,61.0,yes,no,unknown,may,745.0,unknown,yes
42.0,admin.,divorced,secondary,no,,yes,no,unknown,may,844.0,unknown,yes
,blue-collar,married,secondary,no,8.0,yes,yes,cellular,jul,627.0,unknown,yes
23.0,self-employed,single,tertiary,no,,no,no,cellular,sep,,success,yes
,management,married,tertiary,no,,no,no,cellular,apr,315.0,success,yes
,management,married,tertiary,no,2161.0,no,no,cellular,sep,,unknown,yes
,retired,married,tertiary,no,32685.0,no,no,cellular,mar,,unknown,yes
,management,single,tertiary,no,3384.0,no,no,cellular,sep,153.0,success,yes
,management,married,primary,no,5310.0,yes,no,cellular,nov,984.0,unknown,yes
,blue-collar,divorced,secondary,no,383.0,yes,no,unknown,may,2231.0,unknown,yes
32.0,services,single,secondary,no,772.0,yes,no,unknown,may,697.0,unknown,yes
32.0,technician,married,tertiary,no,2976.0,yes,no,cellular,feb,783.0,failure,yes
34.0,technician,single,secondary,no,2729.0,yes,no,cellular,nov,835.0,unknown,yes
35.0,blue-collar,married,unknown,no,520.0,yes,no,cellular,apr,476.0,unknown,yes
44.0,admin.,married,secondary,no,205.0,no,no,cellular,nov,289.0,unknown,yes
32.0,services,single,unknown,no,2378.0,no,no,cellular,nov,1132.0,unknown,yes
34.0,admin.,married,secondary,no,48.0,yes,no,cellular,may,1806.0,other,yes
50.0,entrepreneur,married,primary,no,461.0,yes,no,unknown,may,651.0,unknown,yes
,technician,single,secondary,no,116.0,yes,no,cellular,aug,718.0,unknown,yes
23.0,blue-collar,married,secondary,no,,no,no,cellular,aug,100.0,unknown,yes
32.0,blue-collar,single,secondary,no,,no,yes,cellular,jul,2078.0,unknown,yes
60.0,housemaid,married,secondary,no,0.0,no,no,telephone,aug,676.0,failure,yes
44.0,admin.,single,secondary,no,1534.0,no,no,cellular,nov,95.0,success,yes
30.0,admin.,married,secondary,no,4457.0,yes,no,cellular,nov,566.0,unknown,yes
37.0,technician,married,unknown,no,189.0,no,no,cellular,jun,162.0,unknown,yes
35.0,technician,single,tertiary,no,1880.0,no,no,cellular,may,154.0,unknown,yes
36.0,services,divorced,secondary,yes,0.0,no,yes,cellular,jul,687.0,unknown,yes
39.0,management,married,secondary,no,11835.0,yes,no,cellular,aug,744.0,unknown,yes
,technician,married,tertiary,no,,yes,no,cellular,may,700.0,unknown,yes
,management,single,tertiary,no,952.0,yes,no,cellular,apr,1241.0,unknown,yes
28.0,blue-collar,single,secondary,no,-197.0,yes,no,unknown,may,2016.0,unknown,yes
,self-employed,single,tertiary,no,1657.0,yes,yes,cellular,jan,872.0,unknown,yes
56.0,retired,married,primary,no,,no,no,cellular,mar,225.0,failure,yes
41.0,entrepreneur,married,secondary,no,30.0,no,no,cellular,apr,460.0,unknown,yes
68.0,retired,divorced,primary,no,2027.0,no,no,cellular,sep,404.0,success,yes
